289,"y[10,19]",0
290,"y[10,20]",0
291,"y[10,21]",0
292,"y[10,22]",0
293,"y[10,23]",0
294,"y[10,24]",0
295,"y[10,25]",0
296,"y[10,26]",0
297,"y[10,27]",1
298,"y[10,28]",0
299,"y[10,29]",0
300,"y[10,30]",0
301,"y[11,1]",0
302,"y[11,2]",0
303,"y[11,3]",1
304,"y[11,4]",0
305,"y[11,5]",0
306,"y[11,6]",0
307,"y[11,7]",0
308,"y[11,8]",0
309,"y[11,9]",0
310,"y[11,10]",0
311,"y[11,11]",0
312,"y[11,12]",0
313,"y[11,13]",0
314,"y[11,14]",0
315,"y[11,15]",0
316,"y[11,16]",0
317,"y[11,17]",0
318,"y[11,18]",0
319,"y[11,19]",0
320,"y[11,20]",0
321,"y[11,21]",0
322,"y[11,22]",0
323,"y[11,23]",0
324,"y[11,24]",0
325,"y[11,25]",0
326,"y[11,26]",0
327,"y[11,27]",0
328,"y[11,28]",0
329,"y[11,29]",0
330,"y[11,30]",0
331,"y[12,1]",0
332,"y[12,2]",0
333,"y[12,3]",0
334,"y[12,4]",0
335,"y[12,5]",0
336,"y[12,6]",0
337,"y[12,7]",0
338,"y[12,8]",0
339,"y[12,9]",0
340,"y[12,10]",0
341,"y[12,11]",0
342,"y[12,12]",0
343,"y[12,13]",0
344,"y[12,14]",0
345,"y[12,15]",0
346,"y[12,16]",0
347,"y[12,17]",0
348,"y[12,18]",0
349,"y[12,19]",0
350,"y[12,20]",0
351,"y[12,21]",0
352,"y[12,22]",0
353,"y[12,23]",0
354,"y[12,24]",0
355,"y[12,25]",0
356,"y[12,26]",0
357,"y[12,27]",1
358,"y[12,28]",0
359,"y[12,29]",0
360,"y[12,30]",0
361,"y[13,1]",0
362,"y[13,2]",0
363,"y[13,3]",0
364,"y[13,4]",0
365,"y[13,5]",0
366,"y[13,6]",0
367,"y[13,7]",0
368,"y[13,8]",0
369,"y[13,9]",0
370,"y[13,10]",0
371,"y[13,11]",0
372,"y[13,12]",0
373,"y[13,13]",0
374,"y[13,14]",0
375,"y[13,15]",0
376,"y[13,16]",0
377,"y[13,17]",0
378,"y[13,18]",0
379,"y[13,19]",0
380,"y[13,20]",0
381,"y[13,21]",0
382,"y[13,22]",0
383,"y[13,23]",0
384,"y[13,24]",0
385,"y[13,25]",0
386,"y[13,26]",0
387,"y[13,27]",1
388,"y[13,28]",0
389,"y[13,29]",0
390,"y[13,30]",0
391,"y[14,1]",0
392,"y[14,2]",0
393,"y[14,3]",0
394,"y[14,4]",0
395,"y[14,5]",0
396,"y[14,6]",0
397,"y[14,7]",0
398,"y[14,8]",0
399,"y[14,9]",1
400,"y[14,10]",0
401,"y[14,11]",0
402,"y[14,12]",0
403,"y[14,13]",0
404,"y[14,14]",0
405,"y[14,15]",0
406,"y[14,16]",0
407,"y[14,17]",0
408,"y[14,18]",0
409,"y[14,19]",0
410,"y[14,20]",0
411,"y[14,21]",0
412,"y[14,22]",0
413,"y[14,23]",0
414,"y[14,24]",0
415,"y[14,25]",0
416,"y[14,26]",0
417,"y[14,27]",0
418,"y[14,28]",0
419,"y[14,29]",0
420,"y[14,30]",0
421,"y[15,1]",0
422,"y[15,2]",0
423,"y[15,3]",0
424,"y[15,4]",0
425,"y[15,5]",0
426,"y[15,6]",0
427,"y[15,7]",0
428,"y[15,8]",0
429,"y[15,9]",1
430,"y[15,10]",0
431,"y[15,11]",0
432,"y[15,12]",0
433,"y[15,13]",0
434,"y[15,14]",0
435,"y[15,15]",0
436,"y[15,16]",0
437,"y[15,17]",0
438,"y[15,18]",0
439,"y[15,19]",0
440,"y[15,20]",0
441,"y[15,21]",0
442,"y[15,22]",0
443,"y[15,23]",0
444,"y[15,24]",0
445,"y[15,25]",0
446,"y[15,26]",0
447,"y[15,27]",0
448,"y[15,28]",0
449,"y[15,29]",0
450,"y[15,30]",0
451,"y[16,1]",0
452,"y[16,2]",0
453,"y[16,3]",0
454,"y[16,4]",0
455,"y[16,5]",0
456,"y[16,6]",0
457,"y[16,7]",0
458,"y[16,8]",0
459,"y[16,9]",0
460,"y[16,10]",0
461,"y[16,11]",0
462,"y[16,12]",0
463,"y[16,13]",0
464,"y[16,14]",0
465,"y[16,15]",0
466,"y[16,16]",0
467,"y[16,17]",0
468,"y[16,18]",0
469,"y[16,19]",0
470,"y[16,20]",0
471,"y[16,21]",1
472,"y[16,22]",0
473,"y[16,23]",0
474,"y[16,24]",0
475,"y[16,25]",0
476,"y[16,26]",0
477,"y[16,27]",0
478,"y[16,28]",0
479,"y[16,29]",0
480,"y[16,30]",0
481,"y[17,1]",0
482,"y[17,2]",0
483,"y[17,3]",0
484,"y[17,4]",0
485,"y[17,5]",0
486,"y[17,6]",0
487,"y[17,7]",0
488,"y[17,8]",0
489,"y[17,9]",0
490,"y[17,10]",0
491,"y[17,11]",0
492,"y[17,12]",0
493,"y[17,13]",0
494,"y[17,14]",1
495,"y[17,15]",0
496,"y[17,16]",0
497,"y[17,17]",0
498,"y[17,18]",0
499,"y[17,19]",0
500,"y[17,20]",0
501,"y[17,21]",0
502,"y[17,22]",0
503,"y[17,23]",0
504,"y[17,24]",0
505,"y[17,25]",0
506,"y[17,26]",0
507,"y[17,27]",0
508,"y[17,28]",0
509,"y[17,29]",0
510,"y[17,30]",0
511,"y[18,1]",0
512,"y[18,2]",0
513,"y[18,3]",0
514,"y[18,4]",0
515,"y[18,5]",0
516,"y[18,6]",0
517,"y[18,7]",0
518,"y[18,8]",0
519,"y[18,9]",0
520,"y[18,10]",0
521,"y[18,11]",0
522,"y[18,12]",0
523,"y[18,13]",0
524,"y[18,14]",0
525,"y[18,15]",0
526,"y[18,16]",0
527,"y[18,17]",0
528,"y[18,18]",0
529,"y[18,19]",0
530,"y[18,20]",1
531,"y[18,21]",0
532,"y[18,22]",0
533,"y[18,23]",0
534,"y[18,24]",0
535,"y[18,25]",0
536,"y[18,26]",0
537,"y[18,27]",0
538,"y[18,28]",0
539,"y[18,29]",0
540,"y[18,30]",0
541,"y[19,1]",0
542,"y[19,2]",0
543,"y[19,3]",0
544,"y[19,4]",0
545,"y[19,5]",0
546,"y[19,6]",0
547,"y[19,7]",0
548,"y[19,8]",0
549,"y[19,9]",0
550,"y[19,10]",0
551,"y[19,11]",0
552,"y[19,12]",0
553,"y[19,13]",0
554,"y[19,14]",0
555,"y[19,15]",0
556,"y[19,16]",0
557,"y[19,17]",0
558,"y[19,18]",0
559,"y[19,19]",0
560,"y[19,20]",0
561,"y[19,21]",0
562,"y[19,22]",0
563,"y[19,23]",0
564,"y[19,24]",0
565,"y[19,25]",0
566,"y[19,26]",0
567,"y[19,27]",1
568,"y[19,28]",0
569,"y[19,29]",0
570,"y[19,30]",0
571,"y[20,1]",0
572,"y[20,2]",0
573,"y[20,3]",0
574,"y[20,4]",0
575,"y[20,5]",0
576,"y[20,6]",0
577,"y[20,7]",0
578,"y[20,8]",0
579,"y[20,9]",0
580,"y[20,10]",0
581,"y[20,11]",0
582,"y[20,12]",0
583,"y[20,13]",0
584,"y[20,14]",0
585,"y[20,15]",0
586,"y[20,16]",0
587,"y[20,17]",0
588,"y[20,18]",0
589,"y[20,19]",0
590,"y[20,20]",0
591,"y[20,21]",0
592,"y[20,22]",0
593,"y[20,23]",0
594,"y[20,24]",0
595,"y[20,25]",0
596,"y[20,26]",0
597,"y[20,27]",1
598,"y[20,28]",0
599,"y[20,29]",0
600,"y[20,30]",0
601,"y[21,1]",0
602,"y[21,2]",0
603,"y[21,3]",1
604,"y[21,4]",0
605,"y[21,5]",0
606,"y[21,6]",0
607,"y[21,7]",0
608,"y[21,8]",0
609,"y[21,9]",0
610,"y[21,10]",0
611,"y[21,11]",0
612,"y[21,12]",0
613,"y[21,13]",0
614,"y[21,14]",0
615,"y[21,15]",0
616,"y[21,16]",0
617,"y[21,17]",0
618,"y[21,18]",0
619,"y[21,19]",0
620,"y[21,20]",0
621,"y[21,21]",0
622,"y[21,22]",0
623,"y[21,23]",0
624,"y[21,24]",0
625,"y[21,25]",0
626,"y[21,26]",0
627,"y[21,27]",0
628,"y[21,28]",0
629,"y[21,29]",0
630,"y[21,30]",0
631,"y[22,1]",0
632,"y[22,2]",0
633,"y[22,3]",1
634,"y[22,4]",0
635,"y[22,5]",0
636,"y[22,6]",0
637,"y[22,7]",0
638,"y[22,8]",0
639,"y[22,9]",0
640,"y[22,10]",0
641,"y[22,11]",0
642,"y[22,12]",0
643,"y[22,13]",0
644,"y[22,14]",0
645,"y[22,15]",0
646,"y[22,16]",0
647,"y[22,17]",0
648,"y[22,18]",0
649,"y[22,19]",0
650,"y[22,20]",0
651,"y[22,21]",0
652,"y[22,22]",0
653,"y[22,23]",0
654,"y[22,24]",0
655,"y[22,25]",0
656,"y[22,26]",0
657,"y[22,27]",0
658,"y[22,28]",0
659,"y[22,29]",0
660,"y[22,30]",0
661,"y[23,1]",0
662,"y[23,2]",0
663,"y[23,3]",1
664,"y[23,4]",0
665,"y[23,5]",0
666,"y[23,6]",0
667,"y[23,7]",0
668,"y[23,8]",0
669,"y[23,9]",0
670,"y[23,10]",0
671,"y[23,11]",0
672,"y[23,12]",0
673,"y[23,13]",0
674,"y[23,14]",0
675,"y[23,15]",0
676,"y[23,16]",0
677,"y[23,17]",0
678,"y[23,18]",0
679,"y[23,19]",0
680,"y[23,20]",0
681,"y[23,21]",0
682,"y[23,22]",0
683,"y[23,23]",0
684,"y[23,24]",0
685,"y[23,25]",0
686,"y[23,26]",0
687,"y[23,27]",0
688,"y[23,28]",0
689,"y[23,29]",0
690,"y[23,30]",0
691,"y[24,1]",0
692,"y[24,2]",0
693,"y[24,3]",0
694,"y[24,4]",0
695,"y[24,5]",0
696,"y[24,6]",0
697,"y[24,7]",0
698,"y[24,8]",0
699,"y[24,9]",1
700,"y[24,10]",0
701,"y[24,11]",0
702,"y[24,12]",0
703,"y[24,13]",0
704,"y[24,14]",0
705,"y[24,15]",0
706,"y[24,16]",0
707,"y[24,17]",0
708,"y[24,18]",0
709,"y[24,19]",0
710,"y[24,20]",0
711,"y[24,21]",0
712,"y[24,22]",0
713,"y[24,23]",0
714,"y[24,24]",0
715,"y[24,25]",0
716,"y[24,26]",0
717,"y[24,27]",0
718,"y[24,28]",0
719,"y[24,29]",0
720,"y[24,30]",0
721,"y[25,1]",0
722,"y[25,2]",0
723,"y[25,3]",0
724,"y[25,4]",0
725,"y[25,5]",0
726,"y[25,6]",0
727,"y[25,7]",0
728,"y[25,8]",0
729,"y[25,9]",1
730,"y[25,10]",0
731,"y[25,11]",0
732,"y[25,12]",0
733,"y[25,13]",0
734,"y[25,14]",0
735,"y[25,15]",0
736,"y[25,16]",0
737,"y[25,17]",0
738,"y[25,18]",0
739,"y[25,19]",0
740,"y[25,20]",0
741,"y[25,21]",0
742,"y[25,22]",0
743,"y[25,23]",0
744,"y[25,24]",0
745,"y[25,25]",0
746,"y[25,26]",0
747,"y[25,27]",0
748,"y[25,28]",0
749,"y[25,29]",0
750,"y[25,30]",0
751,"y[26,1]",0
752,"y[26,2]",0
753,"y[26,3]",0
754,"y[26,4]",0
755,"y[26,5]",0
756,"y[26,6]",0
757,"y[26,7]",0
758,"y[26,8]",0
759,"y[26,9]",0
760,"y[26,10]",0
761,"y[26,11]",0
762,"y[26,12]",0
763,"y[26,13]",0
764,"y[26,14]",0
765,"y[26,15]",0
766,"y[26,16]",0
767,"y[26,17]",0
768,"y[26,18]",0
769,"y[26,19]",0
770,"y[26,20]",0
771,"y[26,21]",1
772,"y[26,22]",0
773,"y[26,23]",0
774,"y[26,24]",0
775,"y[26,25]",0
776,"y[26,26]",0
777,"y[26,27]",0
778,"y[26,28]",0
779,"y[26,29]",0
780,"y[26,30]",0
781,"y[27,1]",0
782,"y[27,2]",0
783,"y[27,3]",0
784,"y[27,4]",0
785,"y[27,5]",0
786,"y[27,6]",0
787,"y[27,7]",0
788,"y[27,8]",0
789,"y[27,9]",0
790,"y[27,10]",0
791,"y[27,11]",0
792,"y[27,12]",0
793,"y[27,13]",0
794,"y[27,14]",0
795,"y[27,15]",0
796,"y[27,16]",0
797,"y[27,17]",0
798,"y[27,18]",0
799,"y[27,19]",0
800,"y[27,20]",1
801,"y[27,21]",0
802,"y[27,22]",0
803,"y[27,23]",0
804,"y[27,24]",0
805,"y[27,25]",0
806,"y[27,26]",0
807,"y[27,27]",0
808,"y[27,28]",0
809,"y[27,29]",0
810,"y[27,30]",0
811,"y[28,1]",0
812,"y[28,2]",0
813,"y[28,3]",0
814,"y[28,4]",0
815,"y[28,5]",0
816,"y[28,6]",0
817,"y[28,7]",0
818,"y[28,8]",0
819,"y[28,9]",0
820,"y[28,10]",0
821,"y[28,11]",0
822,"y[28,12]",0
823,"y[28,13]",0
824,"y[28,14]",0
825,"y[28,15]",0
826,"y[28,16]",0
827,"y[28,17]",0
828,"y[28,18]",0
829,"y[28,19]",0
830,"y[28,20]",0
831,"y[28,21]",0
832,"y[28,22]",0
833,"y[28,23]",0
834,"y[28,24]",0
835,"y[28,25]",0
836,"y[28,26]",0
837,"y[28,27]",1
838,"y[28,28]",0
839,"y[28,29]",0
840,"y[28,30]",0
841,"y[29,1]",0
842,"y[29,2]",0
843,"y[29,3]",0
844,"y[29,4]",0
845,"y[29,5]",0
846,"y[29,6]",0
847,"y[29,7]",0
848,"y[29,8]",0
849,"y[29,9]",0
850,"y[29,10]",1
851,"y[29,11]",0
852,"y[29,12]",0
853,"y[29,13]",0
854,"y[29,14]",0
855,"y[29,15]",0
856,"y[29,16]",0
857,"y[29,17]",0
858,"y[29,18]",0
859,"y[29,19]",0
860,"y[29,20]",0
861,"y[29,21]",0
862,"y[29,22]",0
863,"y[29,23]",0
864,"y[29,24]",0
865,"y[29,25]",0
866,"y[29,26]",0
867,"y[29,27]",0
868,"y[29,28]",0
869,"y[29,29]",0
870,"y[29,30]",0
871,"y[30,1]",0
872,"y[30,2]",0
873,"y[30,3]",0
874,"y[30,4]",0
875,"y[30,5]",0
876,"y[30,6]",0
877,"y[30,7]",0
878,"y[30,8]",0
879,"y[30,9]",1
880,"y[30,10]",0
881,"y[30,11]",0
882,"y[30,12]",0
883,"y[30,13]",0
884,"y[30,14]",0
885,"y[30,15]",0
886,"y[30,16]",0
887,"y[30,17]",0
888,"y[30,18]",0
889,"y[30,19]",0
890,"y[30,20]",0
891,"y[30,21]",0
892,"y[30,22]",0
893,"y[30,23]",0
894,"y[30,24]",0
895,"y[30,25]",0
896,"y[30,26]",0
897,"y[30,27]",0
898,"y[30,28]",0
899,"y[30,29]",0
900,"y[30,30]",0
901,"y[31,1]",0
902,"y[31,2]",0
903,"y[31,3]",0
904,"y[31,4]",0
905,"y[31,5]",0
906,"y[31,6]",0
907,"y[31,7]",0
908,"y[31,8]",0
909,"y[31,9]",1
910,"y[31,10]",0
911,"y[31,11]",0
912,"y[31,12]",0
913,"y[31,13]",0
914,"y[31,14]",0
915,"y[31,15]",0
916,"y[31,16]",0
917,"y[31,17]",0
918,"y[31,18]",0
919,"y[31,19]",0
920,"y[31,20]",0
921,"y[31,21]",0
922,"y[31,22]",0
923,"y[31,23]",0
924,"y[31,24]",0
925,"y[31,25]",0
926,"y[31,26]",0
927,"y[31,27]",0
928,"y[31,28]",0
929,"y[31,29]",0
930,"y[31,30]",0
931,"y[32,1]",0
932,"y[32,2]",0
933,"y[32,3]",1
934,"y[32,4]",0
935,"y[32,5]",0
936,"y[32,6]",0
937,"y[32,7]",0
938,"y[32,8]",0
939,"y[32,9]",0
940,"y[32,10]",0
941,"y[32,11]",0
942,"y[32,12]",0
943,"y[32,13]",0
944,"y[32,14]",0
945,"y[32,15]",0
946,"y[32,16]",0
947,"y[32,17]",0
948,"y[32,18]",0
949,"y[32,19]",0
950,"y[32,20]",0
951,"y[32,21]",0
952,"y[32,22]",0
953,"y[32,23]",0
954,"y[32,24]",0
955,"y[32,25]",0
956,"y[32,26]",0
957,"y[32,27]",0
958,"y[32,28]",0
959,"y[32,29]",0
960,"y[32,30]",0
961,"y[33,1]",0
962,"y[33,2]",0
963,"y[33,3]",0
964,"y[33,4]",0
965,"y[33,5]",0
966,"y[33,6]",0
967,"y[33,7]",0
968,"y[33,8]",0
969,"y[33,9]",0
970,"y[33,10]",0
971,"y[33,11]",0
972,"y[33,12]",0
973,"y[33,13]",0
974,"y[33,14]",0
975,"y[33,15]",0
976,"y[33,16]",0
977,"y[33,17]",0
978,"y[33,18]",0
979,"y[33,19]",0
980,"y[33,20]",0
981,"y[33,21]",1
982,"y[33,22]",0
983,"y[33,23]",0
984,"y[33,24]",0
985,"y[33,25]",0
986,"y[33,26]",0
987,"y[33,27]",0
988,"y[33,28]",0
989,"y[33,29]",0
990,"y[33,30]",0
991,"y[34,1]",0
992,"y[34,2]",0
993,"y[34,3]",0
994,"y[34,4]",0
995,"y[34,5]",0
996,"y[34,6]",0
997,"y[34,7]",0
998,"y[34,8]",0
999,"y[34,9]",0
1000,"y[34,10]",0
1001,"y[34,11]",0
1002,"y[34,12]",0
1003,"y[34,13]",0
1004,"y[34,14]",0
1005,"y[34,15]",0
1006,"y[34,16]",0
1007,"y[34,17]",0
1008,"y[34,18]",0
1009,"y[34,19]",0
1010,"y[34,20]",0
1011,"y[34,21]",0
1012,"y[34,22]",0
1013,"y[34,23]",0
1014,"y[34,24]",0
1015,"y[34,25]",0
1016,"y[34,26]",0
1017,"y[34,27]",1
1018,"y[34,28]",0
1019,"y[34,29]",0
1020,"y[34,30]",0
1021,"y[35,1]",0
1022,"y[35,2]",0
1023,"y[35,3]",0
1024,"y[35,4]",0
1025,"y[35,5]",0
1026,"y[35,6]",0
1027,"y[35,7]",0
1028,"y[35,8]",0
1029,"y[35,9]",1
1030,"y[35,10]",0
1031,"y[35,11]",0
1032,"y[35,12]",0
1033,"y[35,13]",0
1034,"y[35,14]",0
1035,"y[35,15]",0
1036,"y[35,16]",0
1037,"y[35,17]",0
1038,"y[35,18]",0
1039,"y[35,19]",0
1040,"y[35,20]",0
1041,"y[35,21]",0
1042,"y[35,22]",0
1043,"y[35,23]",0
1044,"y[35,24]",0
1045,"y[35,25]",0
1046,"y[35,26]",0
1047,"y[35,27]",0
1048,"y[35,28]",0
1049,"y[35,29]",0
1050,"y[35,30]",0
1051,"y[36,1]",0
1052,"y[36,2]",0
1053,"y[36,3]",0
1054,"y[36,4]",0
1055,"y[36,5]",0
1056,"y[36,6]",0
1057,"y[36,7]",0
1058,"y[36,8]",0
1059,"y[36,9]",0
1060,"y[36,10]",0
1061,"y[36,11]",0
1062,"y[36,12]",0
1063,"y[36,13]",0
1064,"y[36,14]",0
1065,"y[36,15]",0
1066,"y[36,16]",0
1067,"y[36,17]",0
1068,"y[36,18]",0
1069,"y[36,19]",0
1070,"y[36,20]",1
1071,"y[36,21]",0
1072,"y[36,22]",0
1073,"y[36,23]",0
1074,"y[36,24]",0
1075,"y[36,25]",0
1076,"y[36,26]",0
1077,"y[36,27]",0
1078,"y[36,28]",0
1079,"y[36,29]",0
1080,"y[36,30]",0
1081,"y[37,1]",0
1082,"y[37,2]",0
1083,"y[37,3]",0
1084,"y[37,4]",0
1085,"y[37,5]",0
1086,"y[37,6]",0
1087,"y[37,7]",0
1088,"y[37,8]",0
1089,"y[37,9]",0
1090,"y[37,10]",0
1091,"y[37,11]",0
1092,"y[37,12]",0
1093,"y[37,13]",0
1094,"y[37,14]",0
1095,"y[37,15]",0
1096,"y[37,16]",0
1097,"y[37,17]",0
1098,"y[37,18]",0
1099,"y[37,19]",0
1100,"y[37,20]",0
1101,"y[37,21]",1
1102,"y[37,22]",0
1103,"y[37,23]",0
1104,"y[37,24]",0
1105,"y[37,25]",0
1106,"y[37,26]",0
1107,"y[37,27]",0
1108,"y[37,28]",0
1109,"y[37,29]",0
1110,"y[37,30]",0
1111,"y[38,1]",0
1112,"y[38,2]",0
1113,"y[38,3]",0
1114,"y[38,4]",0
1115,"y[38,5]",0
1116,"y[38,6]",0
1117,"y[38,7]",0
1118,"y[38,8]",0
1119,"y[38,9]",1
1120,"y[38,10]",0
1121,"y[38,11]",0
1122,"y[38,12]",0
1123,"y[38,13]",0
1124,"y[38,14]",0
1125,"y[38,15]",0
1126,"y[38,16]",0
1127,"y[38,17]",0
1128,"y[38,18]",0
1129,"y[38,19]",0
1130,"y[38,20]",0
1131,"y[38,21]",0
1132,"y[38,22]",0
1133,"y[38,23]",0
1134,"y[38,24]",0
1135,"y[38,25]",0
1136,"y[38,26]",0
1137,"y[38,27]",0
1138,"y[38,28]",0
1139,"y[38,29]",0
1140,"y[38,30]",0
1141,"y[39,1]",0
1142,"y[39,2]",0
1143,"y[39,3]",1
1144,"y[39,4]",0
1145,"y[39,5]",0
1146,"y[39,6]",0
1147,"y[39,7]",0
1148,"y[39,8]",0
1149,"y[39,9]",0
1150,"y[39,10]",0
1151,"y[39,11]",0
1152,"y[39,12]",0
1153,"y[39,13]",0
